neuron_id,well,tile,condition,stimulation,timepoint,timepoint_idx,rfp1_path,halo_path,rfp1_masked_path,halo_masked_path,class_label
I2_tile2_n101,I2,2,APPV717I,10000ms,T0,0,images/RFP1/I2_tile2_n101_T0.png,images/Halo/I2_tile2_n101_T0.png,images/RFP1_masked/I2_tile2_n101_T0.png,images/Halo_masked/I2_tile2_n101_T0.png,Non-aggregated
N3_tile2_n163,N3,2,APPV717I,10000ms,T0,0,images/RFP1/N3_tile2_n163_T0.png,images/Halo/N3_tile2_n163_T0.png,images/RFP1_masked/N3_tile2_n163_T0.png,images/Halo_masked/N3_tile2_n163_T0.png,Non-aggregated
F3_tile3_n238,F3,3,APPV717I,10000ms,T0,0,images/RFP1/F3_tile3_n238_T0.png,images/Halo/F3_tile3_n238_T0.png,images/RFP1_masked/F3_tile3_n238_T0.png,images/Halo_masked/F3_tile3_n238_T0.png,Non-aggregated
G1_tile2_n252,G1,2,APPV717I,10000ms,T0,0,images/RFP1/G1_tile2_n252_T0.png,images/Halo/G1_tile2_n252_T0.png,images/RFP1_masked/G1_tile2_n252_T0.png,images/Halo_masked/G1_tile2_n252_T0.png,Non-aggregated
M1_tile3_n284,M1,3,APPV717I,10000ms,T0,0,images/RFP1/M1_tile3_n284_T0.png,images/Halo/M1_tile3_n284_T0.png,images/RFP1_masked/M1_tile3_n284_T0.png,images/Halo_masked/M1_tile3_n284_T0.png,Non-aggregated
E1_tile2_n111,E1,2,APPV717I,10000ms,T0,0,images/RFP1/E1_tile2_n111_T0.png,images/Halo/E1_tile2_n111_T0.png,images/RFP1_masked/E1_tile2_n111_T0.png,images/Halo_masked/E1_tile2_n111_T0.png,Non-aggregated
K4_tile2_n116,K4,2,APPV717I,10000ms,T0,0,images/RFP1/K4_tile2_n116_T0.png,images/Halo/K4_tile2_n116_T0.png,images/RFP1_masked/K4_tile2_n116_T0.png,images/Halo_masked/K4_tile2_n116_T0.png,Non-aggregated
H2_tile3_n70,H2,3,APPV717I,10000ms,T0,0,images/RFP1/H2_tile3_n70_T0.png,images/Halo/H2_tile3_n70_T0.png,images/RFP1_masked/H2_tile3_n70_T0.png,images/Halo_masked/H2_tile3_n70_T0.png,Non-aggregated
G1_tile2_n163,G1,2,APPV717I,10000ms,T0,0,images/RFP1/G1_tile2_n163_T0.png,images/Halo/G1_tile2_n163_T0.png,images/RFP1_masked/G1_tile2_n163_T0.png,images/Halo_masked/G1_tile2_n163_T0.png,Non-aggregated
E2_tile2_n265,E2,2,APPV717I,10000ms,T0,0,images/RFP1/E2_tile2_n265_T0.png,images/Halo/E2_tile2_n265_T0.png,images/RFP1_masked/E2_tile2_n265_T0.png,images/Halo_masked/E2_tile2_n265_T0.png,Non-aggregated
J4_tile2_n315,J4,2,APPV717I,10000ms,T0,0,images/RFP1/J4_tile2_n315_T0.png,images/Halo/J4_tile2_n315_T0.png,images/RFP1_masked/J4_tile2_n315_T0.png,images/Halo_masked/J4_tile2_n315_T0.png,Non-aggregated
O4_tile3_n328,O4,3,APPV717I,10000ms,T0,0,images/RFP1/O4_tile3_n328_T0.png,images/Halo/O4_tile3_n328_T0.png,images/RFP1_masked/O4_tile3_n328_T0.png,images/Halo_masked/O4_tile3_n328_T0.png,Non-aggregated
O2_tile2_n230,O2,2,APPV717I,10000ms,T0,0,images/RFP1/O2_tile2_n230_T0.png,images/Halo/O2_tile2_n230_T0.png,images/RFP1_masked/O2_tile2_n230_T0.png,images/Halo_masked/O2_tile2_n230_T0.png,Non-aggregated
P3_tile3_n192,P3,3,APPV717I,10000ms,T0,0,images/RFP1/P3_tile3_n192_T0.png,images/Halo/P3_tile3_n192_T0.png,images/RFP1_masked/P3_tile3_n192_T0.png,images/Halo_masked/P3_tile3_n192_T0.png,Non-aggregated
C4_tile3_n22,C4,3,APPV717I,10000ms,T0,0,images/RFP1/C4_tile3_n22_T0.png,images/Halo/C4_tile3_n22_T0.png,images/RFP1_masked/C4_tile3_n22_T0.png,images/Halo_masked/C4_tile3_n22_T0.png,Non-aggregated
N3_tile2_n53,N3,2,APPV717I,10000ms,T0,0,images/RFP1/N3_tile2_n53_T0.png,images/Halo/N3_tile2_n53_T0.png,images/RFP1_masked/N3_tile2_n53_T0.png,images/Halo_masked/N3_tile2_n53_T0.png,Non-aggregated
I2_tile3_n170,I2,3,APPV717I,10000ms,T0,0,images/RFP1/I2_tile3_n170_T0.png,images/Halo/I2_tile3_n170_T0.png,images/RFP1_masked/I2_tile3_n170_T0.png,images/Halo_masked/I2_tile3_n170_T0.png,Non-aggregated
D4_tile2_n196,D4,2,APPV717I,10000ms,T0,0,images/RFP1/D4_tile2_n196_T0.png,images/Halo/D4_tile2_n196_T0.png,images/RFP1_masked/D4_tile2_n196_T0.png,images/Halo_masked/D4_tile2_n196_T0.png,Non-aggregated
F2_tile3_n205,F2,3,APPV717I,10000ms,T0,0,images/RFP1/F2_tile3_n205_T0.png,images/Halo/F2_tile3_n205_T0.png,images/RFP1_masked/F2_tile3_n205_T0.png,images/Halo_masked/F2_tile3_n205_T0.png,Non-aggregated
C2_tile2_n358,C2,2,APPV717I,10000ms,T0,0,images/RFP1/C2_tile2_n358_T0.png,images/Halo/C2_tile2_n358_T0.png,images/RFP1_masked/C2_tile2_n358_T0.png,images/Halo_masked/C2_tile2_n358_T0.png,Non-aggregated
F3_tile3_n216,F3,3,APPV717I,10000ms,T0,0,images/RFP1/F3_tile3_n216_T0.png,images/Halo/F3_tile3_n216_T0.png,images/RFP1_masked/F3_tile3_n216_T0.png,images/Halo_masked/F3_tile3_n216_T0.png,Non-aggregated
F4_tile2_n225,F4,2,APPV717I,10000ms,T0,0,images/RFP1/F4_tile2_n225_T0.png,images/Halo/F4_tile2_n225_T0.png,images/RFP1_masked/F4_tile2_n225_T0.png,images/Halo_masked/F4_tile2_n225_T0.png,Non-aggregated
I1_tile3_n4,I1,3,APPV717I,10000ms,T0,0,images/RFP1/I1_tile3_n4_T0.png,images/Halo/I1_tile3_n4_T0.png,images/RFP1_masked/I1_tile3_n4_T0.png,images/Halo_masked/I1_tile3_n4_T0.png,Non-aggregated
D2_tile2_n219,D2,2,APPV717I,10000ms,T0,0,images/RFP1/D2_tile2_n219_T0.png,images/Halo/D2_tile2_n219_T0.png,images/RFP1_masked/D2_tile2_n219_T0.png,images/Halo_masked/D2_tile2_n219_T0.png,Non-aggregated
I4_tile2_n70,I4,2,APPV717I,10000ms,T0,0,images/RFP1/I4_tile2_n70_T0.png,images/Halo/I4_tile2_n70_T0.png,images/RFP1_masked/I4_tile2_n70_T0.png,images/Halo_masked/I4_tile2_n70_T0.png,Non-aggregated
F2_tile2_n200,F2,2,APPV717I,10000ms,T0,0,images/RFP1/F2_tile2_n200_T0.png,images/Halo/F2_tile2_n200_T0.png,images/RFP1_masked/F2_tile2_n200_T0.png,images/Halo_masked/F2_tile2_n200_T0.png,Non-aggregated
K3_tile2_n9,K3,2,APPV717I,10000ms,T0,0,images/RFP1/K3_tile2_n9_T0.png,images/Halo/K3_tile2_n9_T0.png,images/RFP1_masked/K3_tile2_n9_T0.png,images/Halo_masked/K3_tile2_n9_T0.png,Non-aggregated
D3_tile2_n23,D3,2,APPV717I,10000ms,T0,0,images/RFP1/D3_tile2_n23_T0.png,images/Halo/D3_tile2_n23_T0.png,images/RFP1_masked/D3_tile2_n23_T0.png,images/Halo_masked/D3_tile2_n23_T0.png,Non-aggregated
D2_tile2_n84,D2,2,APPV717I,10000ms,T0,0,images/RFP1/D2_tile2_n84_T0.png,images/Halo/D2_tile2_n84_T0.png,images/RFP1_masked/D2_tile2_n84_T0.png,images/Halo_masked/D2_tile2_n84_T0.png,Non-aggregated
H4_tile2_n172,H4,2,APPV717I,10000ms,T0,0,images/RFP1/H4_tile2_n172_T0.png,images/Halo/H4_tile2_n172_T0.png,images/RFP1_masked/H4_tile2_n172_T0.png,images/Halo_masked/H4_tile2_n172_T0.png,Non-aggregated
D1_tile2_n217,D1,2,APPV717I,10000ms,T0,0,images/RFP1/D1_tile2_n217_T0.png,images/Halo/D1_tile2_n217_T0.png,images/RFP1_masked/D1_tile2_n217_T0.png,images/Halo_masked/D1_tile2_n217_T0.png,Non-aggregated
F2_tile3_n272,F2,3,APPV717I,10000ms,T0,0,images/RFP1/F2_tile3_n272_T0.png,images/Halo/F2_tile3_n272_T0.png,images/RFP1_masked/F2_tile3_n272_T0.png,images/Halo_masked/F2_tile3_n272_T0.png,Non-aggregated
E4_tile3_n241,E4,3,APPV717I,10000ms,T0,0,images/RFP1/E4_tile3_n241_T0.png,images/Halo/E4_tile3_n241_T0.png,images/RFP1_masked/E4_tile3_n241_T0.png,images/Halo_masked/E4_tile3_n241_T0.png,Non-aggregated
P3_tile2_n25,P3,2,APPV717I,10000ms,T0,0,images/RFP1/P3_tile2_n25_T0.png,images/Halo/P3_tile2_n25_T0.png,images/RFP1_masked/P3_tile2_n25_T0.png,images/Halo_masked/P3_tile2_n25_T0.png,Non-aggregated
E1_tile3_n121,E1,3,APPV717I,10000ms,T0,0,images/RFP1/E1_tile3_n121_T0.png,images/Halo/E1_tile3_n121_T0.png,images/RFP1_masked/E1_tile3_n121_T0.png,images/Halo_masked/E1_tile3_n121_T0.png,Non-aggregated
D3_tile3_n193,D3,3,APPV717I,10000ms,T0,0,images/RFP1/D3_tile3_n193_T0.png,images/Halo/D3_tile3_n193_T0.png,images/RFP1_masked/D3_tile3_n193_T0.png,images/Halo_masked/D3_tile3_n193_T0.png,Non-aggregated
F1_tile2_n66,F1,2,APPV717I,10000ms,T0,0,images/RFP1/F1_tile2_n66_T0.png,images/Halo/F1_tile2_n66_T0.png,images/RFP1_masked/F1_tile2_n66_T0.png,images/Halo_masked/F1_tile2_n66_T0.png,Non-aggregated
D2_tile3_n213,D2,3,APPV717I,10000ms,T0,0,images/RFP1/D2_tile3_n213_T0.png,images/Halo/D2_tile3_n213_T0.png,images/RFP1_masked/D2_tile3_n213_T0.png,images/Halo_masked/D2_tile3_n213_T0.png,Non-aggregated
J3_tile3_n70,J3,3,APPV717I,10000ms,T0,0,images/RFP1/J3_tile3_n70_T0.png,images/Halo/J3_tile3_n70_T0.png,images/RFP1_masked/J3_tile3_n70_T0.png,images/Halo_masked/J3_tile3_n70_T0.png,Non-aggregated
C1_tile2_n180,C1,2,APPV717I,10000ms,T0,0,images/RFP1/C1_tile2_n180_T0.png,images/Halo/C1_tile2_n180_T0.png,images/RFP1_masked/C1_tile2_n180_T0.png,images/Halo_masked/C1_tile2_n180_T0.png,Non-aggregated
K4_tile2_n47,K4,2,APPV717I,10000ms,T0,0,images/RFP1/K4_tile2_n47_T0.png,images/Halo/K4_tile2_n47_T0.png,images/RFP1_masked/K4_tile2_n47_T0.png,images/Halo_masked/K4_tile2_n47_T0.png,Non-aggregated
F3_tile2_n232,F3,2,APPV717I,10000ms,T0,0,images/RFP1/F3_tile2_n232_T0.png,images/Halo/F3_tile2_n232_T0.png,images/RFP1_masked/F3_tile2_n232_T0.png,images/Halo_masked/F3_tile2_n232_T0.png,Non-aggregated
E3_tile3_n12,E3,3,APPV717I,10000ms,T0,0,images/RFP1/E3_tile3_n12_T0.png,images/Halo/E3_tile3_n12_T0.png,images/RFP1_masked/E3_tile3_n12_T0.png,images/Halo_masked/E3_tile3_n12_T0.png,Non-aggregated
C1_tile3_n106,C1,3,APPV717I,10000ms,T0,0,images/RFP1/C1_tile3_n106_T0.png,images/Halo/C1_tile3_n106_T0.png,images/RFP1_masked/C1_tile3_n106_T0.png,images/Halo_masked/C1_tile3_n106_T0.png,Non-aggregated
F4_tile3_n135,F4,3,APPV717I,10000ms,T0,0,images/RFP1/F4_tile3_n135_T0.png,images/Halo/F4_tile3_n135_T0.png,images/RFP1_masked/F4_tile3_n135_T0.png,images/Halo_masked/F4_tile3_n135_T0.png,Non-aggregated
G4_tile3_n99,G4,3,APPV717I,10000ms,T0,0,images/RFP1/G4_tile3_n99_T0.png,images/Halo/G4_tile3_n99_T0.png,images/RFP1_masked/G4_tile3_n99_T0.png,images/Halo_masked/G4_tile3_n99_T0.png,Non-aggregated
E2_tile2_n138,E2,2,APPV717I,10000ms,T0,0,images/RFP1/E2_tile2_n138_T0.png,images/Halo/E2_tile2_n138_T0.png,images/RFP1_masked/E2_tile2_n138_T0.png,images/Halo_masked/E2_tile2_n138_T0.png,Non-aggregated
C1_tile2_n87,C1,2,APPV717I,10000ms,T0,0,images/RFP1/C1_tile2_n87_T0.png,images/Halo/C1_tile2_n87_T0.png,images/RFP1_masked/C1_tile2_n87_T0.png,images/Halo_masked/C1_tile2_n87_T0.png,Non-aggregated
F1_tile2_n246,F1,2,APPV717I,10000ms,T0,0,images/RFP1/F1_tile2_n246_T0.png,images/Halo/F1_tile2_n246_T0.png,images/RFP1_masked/F1_tile2_n246_T0.png,images/Halo_masked/F1_tile2_n246_T0.png,Non-aggregated
F2_tile3_n65,F2,3,APPV717I,10000ms,T0,0,images/RFP1/F2_tile3_n65_T0.png,images/Halo/F2_tile3_n65_T0.png,images/RFP1_masked/F2_tile3_n65_T0.png,images/Halo_masked/F2_tile3_n65_T0.png,Non-aggregated
K4_tile3_n176,K4,3,APPV717I,10000ms,T0,0,images/RFP1/K4_tile3_n176_T0.png,images/Halo/K4_tile3_n176_T0.png,images/RFP1_masked/K4_tile3_n176_T0.png,images/Halo_masked/K4_tile3_n176_T0.png,Non-aggregated
F3_tile2_n172,F3,2,APPV717I,10000ms,T0,0,images/RFP1/F3_tile2_n172_T0.png,images/Halo/F3_tile2_n172_T0.png,images/RFP1_masked/F3_tile2_n172_T0.png,images/Halo_masked/F3_tile2_n172_T0.png,Non-aggregated
H3_tile3_n3,H3,3,APPV717I,10000ms,T0,0,images/RFP1/H3_tile3_n3_T0.png,images/Halo/H3_tile3_n3_T0.png,images/RFP1_masked/H3_tile3_n3_T0.png,images/Halo_masked/H3_tile3_n3_T0.png,Non-aggregated
E3_tile3_n76,E3,3,APPV717I,10000ms,T0,0,images/RFP1/E3_tile3_n76_T0.png,images/Halo/E3_tile3_n76_T0.png,images/RFP1_masked/E3_tile3_n76_T0.png,images/Halo_masked/E3_tile3_n76_T0.png,Non-aggregated
F4_tile3_n262,F4,3,APPV717I,10000ms,T0,0,images/RFP1/F4_tile3_n262_T0.png,images/Halo/F4_tile3_n262_T0.png,images/RFP1_masked/F4_tile3_n262_T0.png,images/Halo_masked/F4_tile3_n262_T0.png,Non-aggregated
F3_tile3_n190,F3,3,APPV717I,10000ms,T0,0,images/RFP1/F3_tile3_n190_T0.png,images/Halo/F3_tile3_n190_T0.png,images/RFP1_masked/F3_tile3_n190_T0.png,images/Halo_masked/F3_tile3_n190_T0.png,Non-aggregated
I4_tile2_n10,I4,2,APPV717I,10000ms,T0,0,images/RFP1/I4_tile2_n10_T0.png,images/Halo/I4_tile2_n10_T0.png,images/RFP1_masked/I4_tile2_n10_T0.png,images/Halo_masked/I4_tile2_n10_T0.png,Non-aggregated
D1_tile3_n68,D1,3,APPV717I,10000ms,T0,0,images/RFP1/D1_tile3_n68_T0.png,images/Halo/D1_tile3_n68_T0.png,images/RFP1_masked/D1_tile3_n68_T0.png,images/Halo_masked/D1_tile3_n68_T0.png,Non-aggregated
E3_tile2_n222,E3,2,APPV717I,10000ms,T0,0,images/RFP1/E3_tile2_n222_T0.png,images/Halo/E3_tile2_n222_T0.png,images/RFP1_masked/E3_tile2_n222_T0.png,images/Halo_masked/E3_tile2_n222_T0.png,Non-aggregated
E3_tile3_n27,E3,3,APPV717I,10000ms,T0,0,images/RFP1/E3_tile3_n27_T0.png,images/Halo/E3_tile3_n27_T0.png,images/RFP1_masked/E3_tile3_n27_T0.png,images/Halo_masked/E3_tile3_n27_T0.png,Non-aggregated
C3_tile3_n164,C3,3,APPV717I,10000ms,T0,0,images/RFP1/C3_tile3_n164_T0.png,images/Halo/C3_tile3_n164_T0.png,images/RFP1_masked/C3_tile3_n164_T0.png,images/Halo_masked/C3_tile3_n164_T0.png,Non-aggregated
D3_tile3_n12,D3,3,APPV717I,10000ms,T0,0,images/RFP1/D3_tile3_n12_T0.png,images/Halo/D3_tile3_n12_T0.png,images/RFP1_masked/D3_tile3_n12_T0.png,images/Halo_masked/D3_tile3_n12_T0.png,Non-aggregated
C3_tile2_n192,C3,2,APPV717I,10000ms,T0,0,images/RFP1/C3_tile2_n192_T0.png,images/Halo/C3_tile2_n192_T0.png,images/RFP1_masked/C3_tile2_n192_T0.png,images/Halo_masked/C3_tile2_n192_T0.png,Non-aggregated
I1_tile2_n60,I1,2,APPV717I,10000ms,T0,0,images/RFP1/I1_tile2_n60_T0.png,images/Halo/I1_tile2_n60_T0.png,images/RFP1_masked/I1_tile2_n60_T0.png,images/Halo_masked/I1_tile2_n60_T0.png,Non-aggregated
E1_tile3_n172,E1,3,APPV717I,10000ms,T0,0,images/RFP1/E1_tile3_n172_T0.png,images/Halo/E1_tile3_n172_T0.png,images/RFP1_masked/E1_tile3_n172_T0.png,images/Halo_masked/E1_tile3_n172_T0.png,Non-aggregated
K1_tile3_n25,K1,3,APPV717I,10000ms,T0,0,images/RFP1/K1_tile3_n25_T0.png,images/Halo/K1_tile3_n25_T0.png,images/RFP1_masked/K1_tile3_n25_T0.png,images/Halo_masked/K1_tile3_n25_T0.png,Non-aggregated
