neuron_id,well,tile,condition,stimulation,timepoint,timepoint_idx,rfp1_path,halo_path,rfp1_masked_path,halo_masked_path,class_label
A4_tile3_n92,A4,3,Control,10000ms,T10,10,images/RFP1/A4_tile3_n92_T10.png,images/Halo/A4_tile3_n92_T10.png,images/RFP1_masked/A4_tile3_n92_T10.png,images/Halo_masked/A4_tile3_n92_T10.png,Control
A4_tile3_n92,A4,3,Control,10000ms,T11,11,images/RFP1/A4_tile3_n92_T11.png,images/Halo/A4_tile3_n92_T11.png,images/RFP1_masked/A4_tile3_n92_T11.png,images/Halo_masked/A4_tile3_n92_T11.png,Control
A4_tile3_n92,A4,3,Control,10000ms,T12,12,images/RFP1/A4_tile3_n92_T12.png,images/Halo/A4_tile3_n92_T12.png,images/RFP1_masked/A4_tile3_n92_T12.png,images/Halo_masked/A4_tile3_n92_T12.png,Control
A4_tile3_n92,A4,3,Control,10000ms,T13,13,images/RFP1/A4_tile3_n92_T13.png,images/Halo/A4_tile3_n92_T13.png,images/RFP1_masked/A4_tile3_n92_T13.png,images/Halo_masked/A4_tile3_n92_T13.png,Control
A4_tile3_n92,A4,3,Control,10000ms,T14,14,images/RFP1/A4_tile3_n92_T14.png,images/Halo/A4_tile3_n92_T14.png,images/RFP1_masked/A4_tile3_n92_T14.png,images/Halo_masked/A4_tile3_n92_T14.png,Control
A4_tile3_n92,A4,3,Control,10000ms,T15,15,images/RFP1/A4_tile3_n92_T15.png,images/Halo/A4_tile3_n92_T15.png,images/RFP1_masked/A4_tile3_n92_T15.png,images/Halo_masked/A4_tile3_n92_T15.png,Control
A4_tile2_n57,A4,2,Control,10000ms,T0,0,images/RFP1/A4_tile2_n57_T0.png,images/Halo/A4_tile2_n57_T0.png,images/RFP1_masked/A4_tile2_n57_T0.png,images/Halo_masked/A4_tile2_n57_T0.png,Control
A4_tile2_n57,A4,2,Control,10000ms,T1,1,images/RFP1/A4_tile2_n57_T1.png,images/Halo/A4_tile2_n57_T1.png,images/RFP1_masked/A4_tile2_n57_T1.png,images/Halo_masked/A4_tile2_n57_T1.png,Control
A4_tile2_n57,A4,2,Control,10000ms,T2,2,images/RFP1/A4_tile2_n57_T2.png,images/Halo/A4_tile2_n57_T2.png,images/RFP1_masked/A4_tile2_n57_T2.png,images/Halo_masked/A4_tile2_n57_T2.png,Control
A4_tile2_n57,A4,2,Control,10000ms,T3,3,images/RFP1/A4_tile2_n57_T3.png,images/Halo/A4_tile2_n57_T3.png,images/RFP1_masked/A4_tile2_n57_T3.png,images/Halo_masked/A4_tile2_n57_T3.png,Control
A4_tile2_n57,A4,2,Control,10000ms,T4,4,images/RFP1/A4_tile2_n57_T4.png,images/Halo/A4_tile2_n57_T4.png,images/RFP1_masked/A4_tile2_n57_T4.png,images/Halo_masked/A4_tile2_n57_T4.png,Control
A4_tile2_n57,A4,2,Control,10000ms,T5,5,images/RFP1/A4_tile2_n57_T5.png,images/Halo/A4_tile2_n57_T5.png,images/RFP1_masked/A4_tile2_n57_T5.png,images/Halo_masked/A4_tile2_n57_T5.png,Control
A4_tile2_n57,A4,2,Control,10000ms,T6,6,images/RFP1/A4_tile2_n57_T6.png,images/Halo/A4_tile2_n57_T6.png,images/RFP1_masked/A4_tile2_n57_T6.png,images/Halo_masked/A4_tile2_n57_T6.png,Control
A4_tile2_n57,A4,2,Control,10000ms,T7,7,images/RFP1/A4_tile2_n57_T7.png,images/Halo/A4_tile2_n57_T7.png,images/RFP1_masked/A4_tile2_n57_T7.png,images/Halo_masked/A4_tile2_n57_T7.png,Control
A4_tile2_n57,A4,2,Control,10000ms,T8,8,images/RFP1/A4_tile2_n57_T8.png,images/Halo/A4_tile2_n57_T8.png,images/RFP1_masked/A4_tile2_n57_T8.png,images/Halo_masked/A4_tile2_n57_T8.png,Control
A4_tile2_n57,A4,2,Control,10000ms,T9,9,images/RFP1/A4_tile2_n57_T9.png,images/Halo/A4_tile2_n57_T9.png,images/RFP1_masked/A4_tile2_n57_T9.png,images/Halo_masked/A4_tile2_n57_T9.png,Control
A4_tile2_n57,A4,2,Control,10000ms,T10,10,images/RFP1/A4_tile2_n57_T10.png,images/Halo/A4_tile2_n57_T10.png,images/RFP1_masked/A4_tile2_n57_T10.png,images/Halo_masked/A4_tile2_n57_T10.png,Control
A4_tile2_n57,A4,2,Control,10000ms,T11,11,images/RFP1/A4_tile2_n57_T11.png,images/Halo/A4_tile2_n57_T11.png,images/RFP1_masked/A4_tile2_n57_T11.png,images/Halo_masked/A4_tile2_n57_T11.png,Control
A4_tile2_n57,A4,2,Control,10000ms,T12,12,images/RFP1/A4_tile2_n57_T12.png,images/Halo/A4_tile2_n57_T12.png,images/RFP1_masked/A4_tile2_n57_T12.png,images/Halo_masked/A4_tile2_n57_T12.png,Control
A4_tile2_n57,A4,2,Control,10000ms,T13,13,images/RFP1/A4_tile2_n57_T13.png,images/Halo/A4_tile2_n57_T13.png,images/RFP1_masked/A4_tile2_n57_T13.png,images/Halo_masked/A4_tile2_n57_T13.png,Control
A4_tile2_n57,A4,2,Control,10000ms,T14,14,images/RFP1/A4_tile2_n57_T14.png,images/Halo/A4_tile2_n57_T14.png,images/RFP1_masked/A4_tile2_n57_T14.png,images/Halo_masked/A4_tile2_n57_T14.png,Control
A4_tile2_n57,A4,2,Control,10000ms,T15,15,images/RFP1/A4_tile2_n57_T15.png,images/Halo/A4_tile2_n57_T15.png,images/RFP1_masked/A4_tile2_n57_T15.png,images/Halo_masked/A4_tile2_n57_T15.png,Control
A4_tile3_n112,A4,3,Control,10000ms,T0,0,images/RFP1/A4_tile3_n112_T0.png,images/Halo/A4_tile3_n112_T0.png,images/RFP1_masked/A4_tile3_n112_T0.png,images/Halo_masked/A4_tile3_n112_T0.png,Control
A4_tile3_n112,A4,3,Control,10000ms,T1,1,images/RFP1/A4_tile3_n112_T1.png,images/Halo/A4_tile3_n112_T1.png,images/RFP1_masked/A4_tile3_n112_T1.png,images/Halo_masked/A4_tile3_n112_T1.png,Control
A4_tile3_n112,A4,3,Control,10000ms,T2,2,images/RFP1/A4_tile3_n112_T2.png,images/Halo/A4_tile3_n112_T2.png,images/RFP1_masked/A4_tile3_n112_T2.png,images/Halo_masked/A4_tile3_n112_T2.png,Control
A4_tile3_n112,A4,3,Control,10000ms,T3,3,images/RFP1/A4_tile3_n112_T3.png,images/Halo/A4_tile3_n112_T3.png,images/RFP1_masked/A4_tile3_n112_T3.png,images/Halo_masked/A4_tile3_n112_T3.png,Control
A4_tile3_n112,A4,3,Control,10000ms,T4,4,images/RFP1/A4_tile3_n112_T4.png,images/Halo/A4_tile3_n112_T4.png,images/RFP1_masked/A4_tile3_n112_T4.png,images/Halo_masked/A4_tile3_n112_T4.png,Control
A4_tile3_n112,A4,3,Control,10000ms,T5,5,images/RFP1/A4_tile3_n112_T5.png,images/Halo/A4_tile3_n112_T5.png,images/RFP1_masked/A4_tile3_n112_T5.png,images/Halo_masked/A4_tile3_n112_T5.png,Control
A4_tile3_n112,A4,3,Control,10000ms,T6,6,images/RFP1/A4_tile3_n112_T6.png,images/Halo/A4_tile3_n112_T6.png,images/RFP1_masked/A4_tile3_n112_T6.png,images/Halo_masked/A4_tile3_n112_T6.png,Control
A4_tile3_n112,A4,3,Control,10000ms,T7,7,images/RFP1/A4_tile3_n112_T7.png,images/Halo/A4_tile3_n112_T7.png,images/RFP1_masked/A4_tile3_n112_T7.png,images/Halo_masked/A4_tile3_n112_T7.png,Control
A4_tile3_n112,A4,3,Control,10000ms,T8,8,images/RFP1/A4_tile3_n112_T8.png,images/Halo/A4_tile3_n112_T8.png,images/RFP1_masked/A4_tile3_n112_T8.png,images/Halo_masked/A4_tile3_n112_T8.png,Control
A4_tile3_n112,A4,3,Control,10000ms,T9,9,images/RFP1/A4_tile3_n112_T9.png,images/Halo/A4_tile3_n112_T9.png,images/RFP1_masked/A4_tile3_n112_T9.png,images/Halo_masked/A4_tile3_n112_T9.png,Control
A4_tile3_n112,A4,3,Control,10000ms,T10,10,images/RFP1/A4_tile3_n112_T10.png,images/Halo/A4_tile3_n112_T10.png,images/RFP1_masked/A4_tile3_n112_T10.png,images/Halo_masked/A4_tile3_n112_T10.png,Control
A4_tile3_n112,A4,3,Control,10000ms,T11,11,images/RFP1/A4_tile3_n112_T11.png,images/Halo/A4_tile3_n112_T11.png,images/RFP1_masked/A4_tile3_n112_T11.png,images/Halo_masked/A4_tile3_n112_T11.png,Control
A4_tile3_n112,A4,3,Control,10000ms,T12,12,images/RFP1/A4_tile3_n112_T12.png,images/Halo/A4_tile3_n112_T12.png,images/RFP1_masked/A4_tile3_n112_T12.png,images/Halo_masked/A4_tile3_n112_T12.png,Control
A4_tile3_n112,A4,3,Control,10000ms,T13,13,images/RFP1/A4_tile3_n112_T13.png,images/Halo/A4_tile3_n112_T13.png,images/RFP1_masked/A4_tile3_n112_T13.png,images/Halo_masked/A4_tile3_n112_T13.png,Control
A4_tile3_n112,A4,3,Control,10000ms,T14,14,images/RFP1/A4_tile3_n112_T14.png,images/Halo/A4_tile3_n112_T14.png,images/RFP1_masked/A4_tile3_n112_T14.png,images/Halo_masked/A4_tile3_n112_T14.png,Control
A4_tile3_n112,A4,3,Control,10000ms,T15,15,images/RFP1/A4_tile3_n112_T15.png,images/Halo/A4_tile3_n112_T15.png,images/RFP1_masked/A4_tile3_n112_T15.png,images/Halo_masked/A4_tile3_n112_T15.png,Control
A4_tile3_n208,A4,3,Control,10000ms,T0,0,images/RFP1/A4_tile3_n208_T0.png,images/Halo/A4_tile3_n208_T0.png,images/RFP1_masked/A4_tile3_n208_T0.png,images/Halo_masked/A4_tile3_n208_T0.png,Control
A4_tile3_n208,A4,3,Control,10000ms,T1,1,images/RFP1/A4_tile3_n208_T1.png,images/Halo/A4_tile3_n208_T1.png,images/RFP1_masked/A4_tile3_n208_T1.png,images/Halo_masked/A4_tile3_n208_T1.png,Control
A4_tile3_n208,A4,3,Control,10000ms,T2,2,images/RFP1/A4_tile3_n208_T2.png,images/Halo/A4_tile3_n208_T2.png,images/RFP1_masked/A4_tile3_n208_T2.png,images/Halo_masked/A4_tile3_n208_T2.png,Control
A4_tile3_n208,A4,3,Control,10000ms,T3,3,images/RFP1/A4_tile3_n208_T3.png,images/Halo/A4_tile3_n208_T3.png,images/RFP1_masked/A4_tile3_n208_T3.png,images/Halo_masked/A4_tile3_n208_T3.png,Control
A4_tile3_n208,A4,3,Control,10000ms,T4,4,images/RFP1/A4_tile3_n208_T4.png,images/Halo/A4_tile3_n208_T4.png,images/RFP1_masked/A4_tile3_n208_T4.png,images/Halo_masked/A4_tile3_n208_T4.png,Control
A4_tile3_n208,A4,3,Control,10000ms,T5,5,images/RFP1/A4_tile3_n208_T5.png,images/Halo/A4_tile3_n208_T5.png,images/RFP1_masked/A4_tile3_n208_T5.png,images/Halo_masked/A4_tile3_n208_T5.png,Control
A4_tile3_n208,A4,3,Control,10000ms,T6,6,images/RFP1/A4_tile3_n208_T6.png,images/Halo/A4_tile3_n208_T6.png,images/RFP1_masked/A4_tile3_n208_T6.png,images/Halo_masked/A4_tile3_n208_T6.png,Control
A4_tile3_n208,A4,3,Control,10000ms,T7,7,images/RFP1/A4_tile3_n208_T7.png,images/Halo/A4_tile3_n208_T7.png,images/RFP1_masked/A4_tile3_n208_T7.png,images/Halo_masked/A4_tile3_n208_T7.png,Control
A4_tile3_n208,A4,3,Control,10000ms,T8,8,images/RFP1/A4_tile3_n208_T8.png,images/Halo/A4_tile3_n208_T8.png,images/RFP1_masked/A4_tile3_n208_T8.png,images/Halo_masked/A4_tile3_n208_T8.png,Control
A4_tile3_n208,A4,3,Control,10000ms,T9,9,images/RFP1/A4_tile3_n208_T9.png,images/Halo/A4_tile3_n208_T9.png,images/RFP1_masked/A4_tile3_n208_T9.png,images/Halo_masked/A4_tile3_n208_T9.png,Control
A4_tile3_n208,A4,3,Control,10000ms,T10,10,images/RFP1/A4_tile3_n208_T10.png,images/Halo/A4_tile3_n208_T10.png,images/RFP1_masked/A4_tile3_n208_T10.png,images/Halo_masked/A4_tile3_n208_T10.png,Control
A4_tile3_n208,A4,3,Control,10000ms,T11,11,images/RFP1/A4_tile3_n208_T11.png,images/Halo/A4_tile3_n208_T11.png,images/RFP1_masked/A4_tile3_n208_T11.png,images/Halo_masked/A4_tile3_n208_T11.png,Control
A4_tile3_n208,A4,3,Control,10000ms,T12,12,images/RFP1/A4_tile3_n208_T12.png,images/Halo/A4_tile3_n208_T12.png,images/RFP1_masked/A4_tile3_n208_T12.png,images/Halo_masked/A4_tile3_n208_T12.png,Control
A4_tile3_n208,A4,3,Control,10000ms,T13,13,images/RFP1/A4_tile3_n208_T13.png,images/Halo/A4_tile3_n208_T13.png,images/RFP1_masked/A4_tile3_n208_T13.png,images/Halo_masked/A4_tile3_n208_T13.png,Control
A4_tile3_n208,A4,3,Control,10000ms,T14,14,images/RFP1/A4_tile3_n208_T14.png,images/Halo/A4_tile3_n208_T14.png,images/RFP1_masked/A4_tile3_n208_T14.png,images/Halo_masked/A4_tile3_n208_T14.png,Control
A4_tile3_n208,A4,3,Control,10000ms,T15,15,images/RFP1/A4_tile3_n208_T15.png,images/Halo/A4_tile3_n208_T15.png,images/RFP1_masked/A4_tile3_n208_T15.png,images/Halo_masked/A4_tile3_n208_T15.png,Control
A4_tile2_n3,A4,2,Control,10000ms,T0,0,images/RFP1/A4_tile2_n3_T0.png,images/Halo/A4_tile2_n3_T0.png,images/RFP1_masked/A4_tile2_n3_T0.png,images/Halo_masked/A4_tile2_n3_T0.png,Control
A4_tile2_n3,A4,2,Control,10000ms,T1,1,images/RFP1/A4_tile2_n3_T1.png,images/Halo/A4_tile2_n3_T1.png,images/RFP1_masked/A4_tile2_n3_T1.png,images/Halo_masked/A4_tile2_n3_T1.png,Control
A4_tile2_n3,A4,2,Control,10000ms,T2,2,images/RFP1/A4_tile2_n3_T2.png,images/Halo/A4_tile2_n3_T2.png,images/RFP1_masked/A4_tile2_n3_T2.png,images/Halo_masked/A4_tile2_n3_T2.png,Control
A4_tile2_n3,A4,2,Control,10000ms,T3,3,images/RFP1/A4_tile2_n3_T3.png,images/Halo/A4_tile2_n3_T3.png,images/RFP1_masked/A4_tile2_n3_T3.png,images/Halo_masked/A4_tile2_n3_T3.png,Control
A4_tile2_n3,A4,2,Control,10000ms,T4,4,images/RFP1/A4_tile2_n3_T4.png,images/Halo/A4_tile2_n3_T4.png,images/RFP1_masked/A4_tile2_n3_T4.png,images/Halo_masked/A4_tile2_n3_T4.png,Control
A4_tile2_n3,A4,2,Control,10000ms,T5,5,images/RFP1/A4_tile2_n3_T5.png,images/Halo/A4_tile2_n3_T5.png,images/RFP1_masked/A4_tile2_n3_T5.png,images/Halo_masked/A4_tile2_n3_T5.png,Control
A4_tile2_n3,A4,2,Control,10000ms,T6,6,images/RFP1/A4_tile2_n3_T6.png,images/Halo/A4_tile2_n3_T6.png,images/RFP1_masked/A4_tile2_n3_T6.png,images/Halo_masked/A4_tile2_n3_T6.png,Control
A4_tile2_n3,A4,2,Control,10000ms,T7,7,images/RFP1/A4_tile2_n3_T7.png,images/Halo/A4_tile2_n3_T7.png,images/RFP1_masked/A4_tile2_n3_T7.png,images/Halo_masked/A4_tile2_n3_T7.png,Control
A4_tile2_n3,A4,2,Control,10000ms,T8,8,images/RFP1/A4_tile2_n3_T8.png,images/Halo/A4_tile2_n3_T8.png,images/RFP1_masked/A4_tile2_n3_T8.png,images/Halo_masked/A4_tile2_n3_T8.png,Control
A4_tile2_n3,A4,2,Control,10000ms,T9,9,images/RFP1/A4_tile2_n3_T9.png,images/Halo/A4_tile2_n3_T9.png,images/RFP1_masked/A4_tile2_n3_T9.png,images/Halo_masked/A4_tile2_n3_T9.png,Control
A4_tile2_n3,A4,2,Control,10000ms,T10,10,images/RFP1/A4_tile2_n3_T10.png,images/Halo/A4_tile2_n3_T10.png,images/RFP1_masked/A4_tile2_n3_T10.png,images/Halo_masked/A4_tile2_n3_T10.png,Control
A4_tile2_n3,A4,2,Control,10000ms,T11,11,images/RFP1/A4_tile2_n3_T11.png,images/Halo/A4_tile2_n3_T11.png,images/RFP1_masked/A4_tile2_n3_T11.png,images/Halo_masked/A4_tile2_n3_T11.png,Control
A4_tile2_n3,A4,2,Control,10000ms,T12,12,images/RFP1/A4_tile2_n3_T12.png,images/Halo/A4_tile2_n3_T12.png,images/RFP1_masked/A4_tile2_n3_T12.png,images/Halo_masked/A4_tile2_n3_T12.png,Control
A4_tile2_n3,A4,2,Control,10000ms,T13,13,images/RFP1/A4_tile2_n3_T13.png,images/Halo/A4_tile2_n3_T13.png,images/RFP1_masked/A4_tile2_n3_T13.png,images/Halo_masked/A4_tile2_n3_T13.png,Control
A4_tile2_n3,A4,2,Control,10000ms,T14,14,images/RFP1/A4_tile2_n3_T14.png,images/Halo/A4_tile2_n3_T14.png,images/RFP1_masked/A4_tile2_n3_T14.png,images/Halo_masked/A4_tile2_n3_T14.png,Control
A4_tile2_n3,A4,2,Control,10000ms,T15,15,images/RFP1/A4_tile2_n3_T15.png,images/Halo/A4_tile2_n3_T15.png,images/RFP1_masked/A4_tile2_n3_T15.png,images/Halo_masked/A4_tile2_n3_T15.png,Control
A4_tile2_n66,A4,2,Control,10000ms,T0,0,images/RFP1/A4_tile2_n66_T0.png,images/Halo/A4_tile2_n66_T0.png,images/RFP1_masked/A4_tile2_n66_T0.png,images/Halo_masked/A4_tile2_n66_T0.png,Control
A4_tile2_n66,A4,2,Control,10000ms,T1,1,images/RFP1/A4_tile2_n66_T1.png,images/Halo/A4_tile2_n66_T1.png,images/RFP1_masked/A4_tile2_n66_T1.png,images/Halo_masked/A4_tile2_n66_T1.png,Control
A4_tile2_n66,A4,2,Control,10000ms,T2,2,images/RFP1/A4_tile2_n66_T2.png,images/Halo/A4_tile2_n66_T2.png,images/RFP1_masked/A4_tile2_n66_T2.png,images/Halo_masked/A4_tile2_n66_T2.png,Control
A4_tile2_n66,A4,2,Control,10000ms,T3,3,images/RFP1/A4_tile2_n66_T3.png,images/Halo/A4_tile2_n66_T3.png,images/RFP1_masked/A4_tile2_n66_T3.png,images/Halo_masked/A4_tile2_n66_T3.png,Control
A4_tile2_n66,A4,2,Control,10000ms,T4,4,images/RFP1/A4_tile2_n66_T4.png,images/Halo/A4_tile2_n66_T4.png,images/RFP1_masked/A4_tile2_n66_T4.png,images/Halo_masked/A4_tile2_n66_T4.png,Control
A4_tile2_n66,A4,2,Control,10000ms,T5,5,images/RFP1/A4_tile2_n66_T5.png,images/Halo/A4_tile2_n66_T5.png,images/RFP1_masked/A4_tile2_n66_T5.png,images/Halo_masked/A4_tile2_n66_T5.png,Control
A4_tile2_n66,A4,2,Control,10000ms,T6,6,images/RFP1/A4_tile2_n66_T6.png,images/Halo/A4_tile2_n66_T6.png,images/RFP1_masked/A4_tile2_n66_T6.png,images/Halo_masked/A4_tile2_n66_T6.png,Control
A4_tile2_n66,A4,2,Control,10000ms,T7,7,images/RFP1/A4_tile2_n66_T7.png,images/Halo/A4_tile2_n66_T7.png,images/RFP1_masked/A4_tile2_n66_T7.png,images/Halo_masked/A4_tile2_n66_T7.png,Control
A4_tile2_n66,A4,2,Control,10000ms,T8,8,images/RFP1/A4_tile2_n66_T8.png,images/Halo/A4_tile2_n66_T8.png,images/RFP1_masked/A4_tile2_n66_T8.png,images/Halo_masked/A4_tile2_n66_T8.png,Control
A4_tile2_n66,A4,2,Control,10000ms,T9,9,images/RFP1/A4_tile2_n66_T9.png,images/Halo/A4_tile2_n66_T9.png,images/RFP1_masked/A4_tile2_n66_T9.png,images/Halo_masked/A4_tile2_n66_T9.png,Control
A4_tile2_n66,A4,2,Control,10000ms,T10,10,images/RFP1/A4_tile2_n66_T10.png,images/Halo/A4_tile2_n66_T10.png,images/RFP1_masked/A4_tile2_n66_T10.png,images/Halo_masked/A4_tile2_n66_T10.png,Control
A4_tile2_n66,A4,2,Control,10000ms,T11,11,images/RFP1/A4_tile2_n66_T11.png,images/Halo/A4_tile2_n66_T11.png,images/RFP1_masked/A4_tile2_n66_T11.png,images/Halo_masked/A4_tile2_n66_T11.png,Control
A4_tile2_n66,A4,2,Control,10000ms,T12,12,images/RFP1/A4_tile2_n66_T12.png,images/Halo/A4_tile2_n66_T12.png,images/RFP1_masked/A4_tile2_n66_T12.png,images/Halo_masked/A4_tile2_n66_T12.png,Control
A4_tile2_n66,A4,2,Control,10000ms,T13,13,images/RFP1/A4_tile2_n66_T13.png,images/Halo/A4_tile2_n66_T13.png,images/RFP1_masked/A4_tile2_n66_T13.png,images/Halo_masked/A4_tile2_n66_T13.png,Control
A4_tile2_n66,A4,2,Control,10000ms,T14,14,images/RFP1/A4_tile2_n66_T14.png,images/Halo/A4_tile2_n66_T14.png,images/RFP1_masked/A4_tile2_n66_T14.png,images/Halo_masked/A4_tile2_n66_T14.png,Control
A4_tile2_n66,A4,2,Control,10000ms,T15,15,images/RFP1/A4_tile2_n66_T15.png,images/Halo/A4_tile2_n66_T15.png,images/RFP1_masked/A4_tile2_n66_T15.png,images/Halo_masked/A4_tile2_n66_T15.png,Control
