neuron_id,well,tile,condition,stimulation,timepoint,timepoint_idx,rfp1_path,halo_path,rfp1_masked_path,halo_masked_path,class_label
A4_tile2_n3,A4,2,Control,10000ms,T15,15,images/RFP1/A4_tile2_n3_T15.png,images/Halo/A4_tile2_n3_T15.png,images/RFP1_masked/A4_tile2_n3_T15.png,images/Halo_masked/A4_tile2_n3_T15.png,Control
A4_tile4_n770,A4,4,Control,0ms,T15,15,images/RFP1/A4_tile4_n770_T15.png,images/Halo/A4_tile4_n770_T15.png,images/RFP1_masked/A4_tile4_n770_T15.png,images/Halo_masked/A4_tile4_n770_T15.png,Control
A4_tile2_n66,A4,2,Control,10000ms,T15,15,images/RFP1/A4_tile2_n66_T15.png,images/Halo/A4_tile2_n66_T15.png,images/RFP1_masked/A4_tile2_n66_T15.png,images/Halo_masked/A4_tile2_n66_T15.png,Control
A4_tile4_n1822,A4,4,Control,0ms,T15,15,images/RFP1/A4_tile4_n1822_T15.png,images/Halo/A4_tile4_n1822_T15.png,images/RFP1_masked/A4_tile4_n1822_T15.png,images/Halo_masked/A4_tile4_n1822_T15.png,Control
A4_tile3_n101,A4,3,Control,10000ms,T15,15,images/RFP1/A4_tile3_n101_T15.png,images/Halo/A4_tile3_n101_T15.png,images/RFP1_masked/A4_tile3_n101_T15.png,images/Halo_masked/A4_tile3_n101_T15.png,Control
A4_tile3_n562,A4,3,Control,10000ms,T15,15,images/RFP1/A4_tile3_n562_T15.png,images/Halo/A4_tile3_n562_T15.png,images/RFP1_masked/A4_tile3_n562_T15.png,images/Halo_masked/A4_tile3_n562_T15.png,Control
A4_tile4_n1775,A4,4,Control,0ms,T15,15,images/RFP1/A4_tile4_n1775_T15.png,images/Halo/A4_tile4_n1775_T15.png,images/RFP1_masked/A4_tile4_n1775_T15.png,images/Halo_masked/A4_tile4_n1775_T15.png,Control
A4_tile4_n1860,A4,4,Control,0ms,T15,15,images/RFP1/A4_tile4_n1860_T15.png,images/Halo/A4_tile4_n1860_T15.png,images/RFP1_masked/A4_tile4_n1860_T15.png,images/Halo_masked/A4_tile4_n1860_T15.png,Control
A4_tile3_n530,A4,3,Control,10000ms,T15,15,images/RFP1/A4_tile3_n530_T15.png,images/Halo/A4_tile3_n530_T15.png,images/RFP1_masked/A4_tile3_n530_T15.png,images/Halo_masked/A4_tile3_n530_T15.png,Control
A4_tile2_n5,A4,2,Control,10000ms,T15,15,images/RFP1/A4_tile2_n5_T15.png,images/Halo/A4_tile2_n5_T15.png,images/RFP1_masked/A4_tile2_n5_T15.png,images/Halo_masked/A4_tile2_n5_T15.png,Control
A4_tile4_n4,A4,4,Control,0ms,T15,15,images/RFP1/A4_tile4_n4_T15.png,images/Halo/A4_tile4_n4_T15.png,images/RFP1_masked/A4_tile4_n4_T15.png,images/Halo_masked/A4_tile4_n4_T15.png,Control
A4_tile3_n162,A4,3,Control,10000ms,T15,15,images/RFP1/A4_tile3_n162_T15.png,images/Halo/A4_tile3_n162_T15.png,images/RFP1_masked/A4_tile3_n162_T15.png,images/Halo_masked/A4_tile3_n162_T15.png,Control
A4_tile2_n62,A4,2,Control,10000ms,T15,15,images/RFP1/A4_tile2_n62_T15.png,images/Halo/A4_tile2_n62_T15.png,images/RFP1_masked/A4_tile2_n62_T15.png,images/Halo_masked/A4_tile2_n62_T15.png,Control
A4_tile2_n177,A4,2,Control,10000ms,T15,15,images/RFP1/A4_tile2_n177_T15.png,images/Halo/A4_tile2_n177_T15.png,images/RFP1_masked/A4_tile2_n177_T15.png,images/Halo_masked/A4_tile2_n177_T15.png,Control
A4_tile3_n2,A4,3,Control,10000ms,T15,15,images/RFP1/A4_tile3_n2_T15.png,images/Halo/A4_tile3_n2_T15.png,images/RFP1_masked/A4_tile3_n2_T15.png,images/Halo_masked/A4_tile3_n2_T15.png,Control
A4_tile1_n664,A4,1,Control,0ms,T15,15,images/RFP1/A4_tile1_n664_T15.png,images/Halo/A4_tile1_n664_T15.png,images/RFP1_masked/A4_tile1_n664_T15.png,images/Halo_masked/A4_tile1_n664_T15.png,Control
A4_tile3_n500,A4,3,Control,10000ms,T15,15,images/RFP1/A4_tile3_n500_T15.png,images/Halo/A4_tile3_n500_T15.png,images/RFP1_masked/A4_tile3_n500_T15.png,images/Halo_masked/A4_tile3_n500_T15.png,Control
A4_tile2_n18,A4,2,Control,10000ms,T15,15,images/RFP1/A4_tile2_n18_T15.png,images/Halo/A4_tile2_n18_T15.png,images/RFP1_masked/A4_tile2_n18_T15.png,images/Halo_masked/A4_tile2_n18_T15.png,Control
A4_tile2_n130,A4,2,Control,10000ms,T15,15,images/RFP1/A4_tile2_n130_T15.png,images/Halo/A4_tile2_n130_T15.png,images/RFP1_masked/A4_tile2_n130_T15.png,images/Halo_masked/A4_tile2_n130_T15.png,Control
A4_tile2_n185,A4,2,Control,10000ms,T15,15,images/RFP1/A4_tile2_n185_T15.png,images/Halo/A4_tile2_n185_T15.png,images/RFP1_masked/A4_tile2_n185_T15.png,images/Halo_masked/A4_tile2_n185_T15.png,Control
A4_tile1_n950,A4,1,Control,0ms,T15,15,images/RFP1/A4_tile1_n950_T15.png,images/Halo/A4_tile1_n950_T15.png,images/RFP1_masked/A4_tile1_n950_T15.png,images/Halo_masked/A4_tile1_n950_T15.png,Control
A4_tile3_n394,A4,3,Control,10000ms,T15,15,images/RFP1/A4_tile3_n394_T15.png,images/Halo/A4_tile3_n394_T15.png,images/RFP1_masked/A4_tile3_n394_T15.png,images/Halo_masked/A4_tile3_n394_T15.png,Control
A4_tile3_n161,A4,3,Control,10000ms,T15,15,images/RFP1/A4_tile3_n161_T15.png,images/Halo/A4_tile3_n161_T15.png,images/RFP1_masked/A4_tile3_n161_T15.png,images/Halo_masked/A4_tile3_n161_T15.png,Control
A4_tile2_n139,A4,2,Control,10000ms,T15,15,images/RFP1/A4_tile2_n139_T15.png,images/Halo/A4_tile2_n139_T15.png,images/RFP1_masked/A4_tile2_n139_T15.png,images/Halo_masked/A4_tile2_n139_T15.png,Control
A4_tile2_n41,A4,2,Control,10000ms,T15,15,images/RFP1/A4_tile2_n41_T15.png,images/Halo/A4_tile2_n41_T15.png,images/RFP1_masked/A4_tile2_n41_T15.png,images/Halo_masked/A4_tile2_n41_T15.png,Control
A4_tile1_n19,A4,1,Control,0ms,T15,15,images/RFP1/A4_tile1_n19_T15.png,images/Halo/A4_tile1_n19_T15.png,images/RFP1_masked/A4_tile1_n19_T15.png,images/Halo_masked/A4_tile1_n19_T15.png,Control
A4_tile3_n439,A4,3,Control,10000ms,T15,15,images/RFP1/A4_tile3_n439_T15.png,images/Halo/A4_tile3_n439_T15.png,images/RFP1_masked/A4_tile3_n439_T15.png,images/Halo_masked/A4_tile3_n439_T15.png,Control
A4_tile4_n735,A4,4,Control,0ms,T15,15,images/RFP1/A4_tile4_n735_T15.png,images/Halo/A4_tile4_n735_T15.png,images/RFP1_masked/A4_tile4_n735_T15.png,images/Halo_masked/A4_tile4_n735_T15.png,Control
A4_tile3_n329,A4,3,Control,10000ms,T15,15,images/RFP1/A4_tile3_n329_T15.png,images/Halo/A4_tile3_n329_T15.png,images/RFP1_masked/A4_tile3_n329_T15.png,images/Halo_masked/A4_tile3_n329_T15.png,Control
A4_tile3_n23,A4,3,Control,10000ms,T15,15,images/RFP1/A4_tile3_n23_T15.png,images/Halo/A4_tile3_n23_T15.png,images/RFP1_masked/A4_tile3_n23_T15.png,images/Halo_masked/A4_tile3_n23_T15.png,Control
A4_tile2_n15,A4,2,Control,10000ms,T15,15,images/RFP1/A4_tile2_n15_T15.png,images/Halo/A4_tile2_n15_T15.png,images/RFP1_masked/A4_tile2_n15_T15.png,images/Halo_masked/A4_tile2_n15_T15.png,Control
A4_tile1_n452,A4,1,Control,0ms,T15,15,images/RFP1/A4_tile1_n452_T15.png,images/Halo/A4_tile1_n452_T15.png,images/RFP1_masked/A4_tile1_n452_T15.png,images/Halo_masked/A4_tile1_n452_T15.png,Control
A4_tile3_n195,A4,3,Control,10000ms,T15,15,images/RFP1/A4_tile3_n195_T15.png,images/Halo/A4_tile3_n195_T15.png,images/RFP1_masked/A4_tile3_n195_T15.png,images/Halo_masked/A4_tile3_n195_T15.png,Control
A4_tile2_n123,A4,2,Control,10000ms,T15,15,images/RFP1/A4_tile2_n123_T15.png,images/Halo/A4_tile2_n123_T15.png,images/RFP1_masked/A4_tile2_n123_T15.png,images/Halo_masked/A4_tile2_n123_T15.png,Control
A4_tile3_n398,A4,3,Control,10000ms,T15,15,images/RFP1/A4_tile3_n398_T15.png,images/Halo/A4_tile3_n398_T15.png,images/RFP1_masked/A4_tile3_n398_T15.png,images/Halo_masked/A4_tile3_n398_T15.png,Control
A4_tile3_n25,A4,3,Control,10000ms,T15,15,images/RFP1/A4_tile3_n25_T15.png,images/Halo/A4_tile3_n25_T15.png,images/RFP1_masked/A4_tile3_n25_T15.png,images/Halo_masked/A4_tile3_n25_T15.png,Control
A4_tile2_n120,A4,2,Control,10000ms,T15,15,images/RFP1/A4_tile2_n120_T15.png,images/Halo/A4_tile2_n120_T15.png,images/RFP1_masked/A4_tile2_n120_T15.png,images/Halo_masked/A4_tile2_n120_T15.png,Control
A4_tile2_n13,A4,2,Control,10000ms,T15,15,images/RFP1/A4_tile2_n13_T15.png,images/Halo/A4_tile2_n13_T15.png,images/RFP1_masked/A4_tile2_n13_T15.png,images/Halo_masked/A4_tile2_n13_T15.png,Control
A4_tile4_n49,A4,4,Control,0ms,T15,15,images/RFP1/A4_tile4_n49_T15.png,images/Halo/A4_tile4_n49_T15.png,images/RFP1_masked/A4_tile4_n49_T15.png,images/Halo_masked/A4_tile4_n49_T15.png,Control
A4_tile4_n1813,A4,4,Control,0ms,T15,15,images/RFP1/A4_tile4_n1813_T15.png,images/Halo/A4_tile4_n1813_T15.png,images/RFP1_masked/A4_tile4_n1813_T15.png,images/Halo_masked/A4_tile4_n1813_T15.png,Control
A4_tile4_n27,A4,4,Control,0ms,T15,15,images/RFP1/A4_tile4_n27_T15.png,images/Halo/A4_tile4_n27_T15.png,images/RFP1_masked/A4_tile4_n27_T15.png,images/Halo_masked/A4_tile4_n27_T15.png,Control
A4_tile1_n59,A4,1,Control,0ms,T15,15,images/RFP1/A4_tile1_n59_T15.png,images/Halo/A4_tile1_n59_T15.png,images/RFP1_masked/A4_tile1_n59_T15.png,images/Halo_masked/A4_tile1_n59_T15.png,Control
A4_tile4_n1851,A4,4,Control,0ms,T15,15,images/RFP1/A4_tile4_n1851_T15.png,images/Halo/A4_tile4_n1851_T15.png,images/RFP1_masked/A4_tile4_n1851_T15.png,images/Halo_masked/A4_tile4_n1851_T15.png,Control
A4_tile1_n373,A4,1,Control,0ms,T15,15,images/RFP1/A4_tile1_n373_T15.png,images/Halo/A4_tile1_n373_T15.png,images/RFP1_masked/A4_tile1_n373_T15.png,images/Halo_masked/A4_tile1_n373_T15.png,Control
A4_tile2_n173,A4,2,Control,10000ms,T15,15,images/RFP1/A4_tile2_n173_T15.png,images/Halo/A4_tile2_n173_T15.png,images/RFP1_masked/A4_tile2_n173_T15.png,images/Halo_masked/A4_tile2_n173_T15.png,Control
A4_tile2_n83,A4,2,Control,10000ms,T15,15,images/RFP1/A4_tile2_n83_T15.png,images/Halo/A4_tile2_n83_T15.png,images/RFP1_masked/A4_tile2_n83_T15.png,images/Halo_masked/A4_tile2_n83_T15.png,Control
B1_tile3_n293,B1,3,Control,10000ms,T15,15,images/RFP1/B1_tile3_n293_T15.png,images/Halo/B1_tile3_n293_T15.png,images/RFP1_masked/B1_tile3_n293_T15.png,images/Halo_masked/B1_tile3_n293_T15.png,Control
B1_tile1_n382,B1,1,Control,0ms,T15,15,images/RFP1/B1_tile1_n382_T15.png,images/Halo/B1_tile1_n382_T15.png,images/RFP1_masked/B1_tile1_n382_T15.png,images/Halo_masked/B1_tile1_n382_T15.png,Control
B1_tile3_n185,B1,3,Control,10000ms,T15,15,images/RFP1/B1_tile3_n185_T15.png,images/Halo/B1_tile3_n185_T15.png,images/RFP1_masked/B1_tile3_n185_T15.png,images/Halo_masked/B1_tile3_n185_T15.png,Control
B1_tile4_n239,B1,4,Control,0ms,T15,15,images/RFP1/B1_tile4_n239_T15.png,images/Halo/B1_tile4_n239_T15.png,images/RFP1_masked/B1_tile4_n239_T15.png,images/Halo_masked/B1_tile4_n239_T15.png,Control
B1_tile1_n230,B1,1,Control,0ms,T15,15,images/RFP1/B1_tile1_n230_T15.png,images/Halo/B1_tile1_n230_T15.png,images/RFP1_masked/B1_tile1_n230_T15.png,images/Halo_masked/B1_tile1_n230_T15.png,Control
B1_tile3_n136,B1,3,Control,10000ms,T15,15,images/RFP1/B1_tile3_n136_T15.png,images/Halo/B1_tile3_n136_T15.png,images/RFP1_masked/B1_tile3_n136_T15.png,images/Halo_masked/B1_tile3_n136_T15.png,Control
B1_tile4_n191,B1,4,Control,0ms,T15,15,images/RFP1/B1_tile4_n191_T15.png,images/Halo/B1_tile4_n191_T15.png,images/RFP1_masked/B1_tile4_n191_T15.png,images/Halo_masked/B1_tile4_n191_T15.png,Control
B1_tile2_n110,B1,2,Control,10000ms,T15,15,images/RFP1/B1_tile2_n110_T15.png,images/Halo/B1_tile2_n110_T15.png,images/RFP1_masked/B1_tile2_n110_T15.png,images/Halo_masked/B1_tile2_n110_T15.png,Control
B1_tile3_n270,B1,3,Control,10000ms,T15,15,images/RFP1/B1_tile3_n270_T15.png,images/Halo/B1_tile3_n270_T15.png,images/RFP1_masked/B1_tile3_n270_T15.png,images/Halo_masked/B1_tile3_n270_T15.png,Control
B1_tile1_n364,B1,1,Control,0ms,T15,15,images/RFP1/B1_tile1_n364_T15.png,images/Halo/B1_tile1_n364_T15.png,images/RFP1_masked/B1_tile1_n364_T15.png,images/Halo_masked/B1_tile1_n364_T15.png,Control
B1_tile3_n213,B1,3,Control,10000ms,T15,15,images/RFP1/B1_tile3_n213_T15.png,images/Halo/B1_tile3_n213_T15.png,images/RFP1_masked/B1_tile3_n213_T15.png,images/Halo_masked/B1_tile3_n213_T15.png,Control
B1_tile3_n183,B1,3,Control,10000ms,T15,15,images/RFP1/B1_tile3_n183_T15.png,images/Halo/B1_tile3_n183_T15.png,images/RFP1_masked/B1_tile3_n183_T15.png,images/Halo_masked/B1_tile3_n183_T15.png,Control
B1_tile2_n29,B1,2,Control,10000ms,T15,15,images/RFP1/B1_tile2_n29_T15.png,images/Halo/B1_tile2_n29_T15.png,images/RFP1_masked/B1_tile2_n29_T15.png,images/Halo_masked/B1_tile2_n29_T15.png,Control
B1_tile3_n245,B1,3,Control,10000ms,T15,15,images/RFP1/B1_tile3_n245_T15.png,images/Halo/B1_tile3_n245_T15.png,images/RFP1_masked/B1_tile3_n245_T15.png,images/Halo_masked/B1_tile3_n245_T15.png,Control
B1_tile2_n2,B1,2,Control,10000ms,T15,15,images/RFP1/B1_tile2_n2_T15.png,images/Halo/B1_tile2_n2_T15.png,images/RFP1_masked/B1_tile2_n2_T15.png,images/Halo_masked/B1_tile2_n2_T15.png,Control
B1_tile3_n219,B1,3,Control,10000ms,T15,15,images/RFP1/B1_tile3_n219_T15.png,images/Halo/B1_tile3_n219_T15.png,images/RFP1_masked/B1_tile3_n219_T15.png,images/Halo_masked/B1_tile3_n219_T15.png,Control
B1_tile2_n107,B1,2,Control,10000ms,T15,15,images/RFP1/B1_tile2_n107_T15.png,images/Halo/B1_tile2_n107_T15.png,images/RFP1_masked/B1_tile2_n107_T15.png,images/Halo_masked/B1_tile2_n107_T15.png,Control
B1_tile2_n76,B1,2,Control,10000ms,T15,15,images/RFP1/B1_tile2_n76_T15.png,images/Halo/B1_tile2_n76_T15.png,images/RFP1_masked/B1_tile2_n76_T15.png,images/Halo_masked/B1_tile2_n76_T15.png,Control
B1_tile3_n128,B1,3,Control,10000ms,T15,15,images/RFP1/B1_tile3_n128_T15.png,images/Halo/B1_tile3_n128_T15.png,images/RFP1_masked/B1_tile3_n128_T15.png,images/Halo_masked/B1_tile3_n128_T15.png,Control
B1_tile1_n31,B1,1,Control,0ms,T15,15,images/RFP1/B1_tile1_n31_T15.png,images/Halo/B1_tile1_n31_T15.png,images/RFP1_masked/B1_tile1_n31_T15.png,images/Halo_masked/B1_tile1_n31_T15.png,Control
B1_tile4_n43,B1,4,Control,0ms,T15,15,images/RFP1/B1_tile4_n43_T15.png,images/Halo/B1_tile4_n43_T15.png,images/RFP1_masked/B1_tile4_n43_T15.png,images/Halo_masked/B1_tile4_n43_T15.png,Control
B1_tile4_n116,B1,4,Control,0ms,T15,15,images/RFP1/B1_tile4_n116_T15.png,images/Halo/B1_tile4_n116_T15.png,images/RFP1_masked/B1_tile4_n116_T15.png,images/Halo_masked/B1_tile4_n116_T15.png,Control
B1_tile2_n361,B1,2,Control,10000ms,T15,15,images/RFP1/B1_tile2_n361_T15.png,images/Halo/B1_tile2_n361_T15.png,images/RFP1_masked/B1_tile2_n361_T15.png,images/Halo_masked/B1_tile2_n361_T15.png,Control
B1_tile4_n184,B1,4,Control,0ms,T15,15,images/RFP1/B1_tile4_n184_T15.png,images/Halo/B1_tile4_n184_T15.png,images/RFP1_masked/B1_tile4_n184_T15.png,images/Halo_masked/B1_tile4_n184_T15.png,Control
B1_tile3_n191,B1,3,Control,10000ms,T15,15,images/RFP1/B1_tile3_n191_T15.png,images/Halo/B1_tile3_n191_T15.png,images/RFP1_masked/B1_tile3_n191_T15.png,images/Halo_masked/B1_tile3_n191_T15.png,Control
B1_tile2_n350,B1,2,Control,10000ms,T15,15,images/RFP1/B1_tile2_n350_T15.png,images/Halo/B1_tile2_n350_T15.png,images/RFP1_masked/B1_tile2_n350_T15.png,images/Halo_masked/B1_tile2_n350_T15.png,Control
B1_tile3_n24,B1,3,Control,10000ms,T15,15,images/RFP1/B1_tile3_n24_T15.png,images/Halo/B1_tile3_n24_T15.png,images/RFP1_masked/B1_tile3_n24_T15.png,images/Halo_masked/B1_tile3_n24_T15.png,Control
B1_tile2_n17,B1,2,Control,10000ms,T15,15,images/RFP1/B1_tile2_n17_T15.png,images/Halo/B1_tile2_n17_T15.png,images/RFP1_masked/B1_tile2_n17_T15.png,images/Halo_masked/B1_tile2_n17_T15.png,Control
B1_tile2_n372,B1,2,Control,10000ms,T15,15,images/RFP1/B1_tile2_n372_T15.png,images/Halo/B1_tile2_n372_T15.png,images/RFP1_masked/B1_tile2_n372_T15.png,images/Halo_masked/B1_tile2_n372_T15.png,Control
B1_tile4_n1,B1,4,Control,0ms,T15,15,images/RFP1/B1_tile4_n1_T15.png,images/Halo/B1_tile4_n1_T15.png,images/RFP1_masked/B1_tile4_n1_T15.png,images/Halo_masked/B1_tile4_n1_T15.png,Control
B1_tile4_n89,B1,4,Control,0ms,T15,15,images/RFP1/B1_tile4_n89_T15.png,images/Halo/B1_tile4_n89_T15.png,images/RFP1_masked/B1_tile4_n89_T15.png,images/Halo_masked/B1_tile4_n89_T15.png,Control
B1_tile4_n98,B1,4,Control,0ms,T15,15,images/RFP1/B1_tile4_n98_T15.png,images/Halo/B1_tile4_n98_T15.png,images/RFP1_masked/B1_tile4_n98_T15.png,images/Halo_masked/B1_tile4_n98_T15.png,Control
B1_tile4_n260,B1,4,Control,0ms,T15,15,images/RFP1/B1_tile4_n260_T15.png,images/Halo/B1_tile4_n260_T15.png,images/RFP1_masked/B1_tile4_n260_T15.png,images/Halo_masked/B1_tile4_n260_T15.png,Control
B1_tile3_n3,B1,3,Control,10000ms,T15,15,images/RFP1/B1_tile3_n3_T15.png,images/Halo/B1_tile3_n3_T15.png,images/RFP1_masked/B1_tile3_n3_T15.png,images/Halo_masked/B1_tile3_n3_T15.png,Control
B1_tile1_n351,B1,1,Control,0ms,T15,15,images/RFP1/B1_tile1_n351_T15.png,images/Halo/B1_tile1_n351_T15.png,images/RFP1_masked/B1_tile1_n351_T15.png,images/Halo_masked/B1_tile1_n351_T15.png,Control
B1_tile3_n140,B1,3,Control,10000ms,T15,15,images/RFP1/B1_tile3_n140_T15.png,images/Halo/B1_tile3_n140_T15.png,images/RFP1_masked/B1_tile3_n140_T15.png,images/Halo_masked/B1_tile3_n140_T15.png,Control
B1_tile1_n24,B1,1,Control,0ms,T15,15,images/RFP1/B1_tile1_n24_T15.png,images/Halo/B1_tile1_n24_T15.png,images/RFP1_masked/B1_tile1_n24_T15.png,images/Halo_masked/B1_tile1_n24_T15.png,Control
B1_tile2_n95,B1,2,Control,10000ms,T15,15,images/RFP1/B1_tile2_n95_T15.png,images/Halo/B1_tile2_n95_T15.png,images/RFP1_masked/B1_tile2_n95_T15.png,images/Halo_masked/B1_tile2_n95_T15.png,Control
B1_tile1_n99,B1,1,Control,0ms,T15,15,images/RFP1/B1_tile1_n99_T15.png,images/Halo/B1_tile1_n99_T15.png,images/RFP1_masked/B1_tile1_n99_T15.png,images/Halo_masked/B1_tile1_n99_T15.png,Control
B1_tile2_n349,B1,2,Control,10000ms,T15,15,images/RFP1/B1_tile2_n349_T15.png,images/Halo/B1_tile2_n349_T15.png,images/RFP1_masked/B1_tile2_n349_T15.png,images/Halo_masked/B1_tile2_n349_T15.png,Control
B1_tile2_n14,B1,2,Control,10000ms,T15,15,images/RFP1/B1_tile2_n14_T15.png,images/Halo/B1_tile2_n14_T15.png,images/RFP1_masked/B1_tile2_n14_T15.png,images/Halo_masked/B1_tile2_n14_T15.png,Control
B1_tile4_n169,B1,4,Control,0ms,T15,15,images/RFP1/B1_tile4_n169_T15.png,images/Halo/B1_tile4_n169_T15.png,images/RFP1_masked/B1_tile4_n169_T15.png,images/Halo_masked/B1_tile4_n169_T15.png,Control
B1_tile3_n82,B1,3,Control,10000ms,T15,15,images/RFP1/B1_tile3_n82_T15.png,images/Halo/B1_tile3_n82_T15.png,images/RFP1_masked/B1_tile3_n82_T15.png,images/Halo_masked/B1_tile3_n82_T15.png,Control
B1_tile3_n98,B1,3,Control,10000ms,T15,15,images/RFP1/B1_tile3_n98_T15.png,images/Halo/B1_tile3_n98_T15.png,images/RFP1_masked/B1_tile3_n98_T15.png,images/Halo_masked/B1_tile3_n98_T15.png,Control
B1_tile4_n53,B1,4,Control,0ms,T15,15,images/RFP1/B1_tile4_n53_T15.png,images/Halo/B1_tile4_n53_T15.png,images/RFP1_masked/B1_tile4_n53_T15.png,images/Halo_masked/B1_tile4_n53_T15.png,Control
B1_tile3_n154,B1,3,Control,10000ms,T15,15,images/RFP1/B1_tile3_n154_T15.png,images/Halo/B1_tile3_n154_T15.png,images/RFP1_masked/B1_tile3_n154_T15.png,images/Halo_masked/B1_tile3_n154_T15.png,Control
B1_tile2_n299,B1,2,Control,10000ms,T15,15,images/RFP1/B1_tile2_n299_T15.png,images/Halo/B1_tile2_n299_T15.png,images/RFP1_masked/B1_tile2_n299_T15.png,images/Halo_masked/B1_tile2_n299_T15.png,Control
B1_tile1_n251,B1,1,Control,0ms,T15,15,images/RFP1/B1_tile1_n251_T15.png,images/Halo/B1_tile1_n251_T15.png,images/RFP1_masked/B1_tile1_n251_T15.png,images/Halo_masked/B1_tile1_n251_T15.png,Control
B1_tile4_n178,B1,4,Control,0ms,T15,15,images/RFP1/B1_tile4_n178_T15.png,images/Halo/B1_tile4_n178_T15.png,images/RFP1_masked/B1_tile4_n178_T15.png,images/Halo_masked/B1_tile4_n178_T15.png,Control
B1_tile3_n143,B1,3,Control,10000ms,T15,15,images/RFP1/B1_tile3_n143_T15.png,images/Halo/B1_tile3_n143_T15.png,images/RFP1_masked/B1_tile3_n143_T15.png,images/Halo_masked/B1_tile3_n143_T15.png,Control
B1_tile4_n8,B1,4,Control,0ms,T15,15,images/RFP1/B1_tile4_n8_T15.png,images/Halo/B1_tile4_n8_T15.png,images/RFP1_masked/B1_tile4_n8_T15.png,images/Halo_masked/B1_tile4_n8_T15.png,Control
B1_tile1_n407,B1,1,Control,0ms,T15,15,images/RFP1/B1_tile1_n407_T15.png,images/Halo/B1_tile1_n407_T15.png,images/RFP1_masked/B1_tile1_n407_T15.png,images/Halo_masked/B1_tile1_n407_T15.png,Control
B1_tile3_n72,B1,3,Control,10000ms,T15,15,images/RFP1/B1_tile3_n72_T15.png,images/Halo/B1_tile3_n72_T15.png,images/RFP1_masked/B1_tile3_n72_T15.png,images/Halo_masked/B1_tile3_n72_T15.png,Control
B1_tile3_n84,B1,3,Control,10000ms,T15,15,images/RFP1/B1_tile3_n84_T15.png,images/Halo/B1_tile3_n84_T15.png,images/RFP1_masked/B1_tile3_n84_T15.png,images/Halo_masked/B1_tile3_n84_T15.png,Control
B1_tile1_n45,B1,1,Control,0ms,T15,15,images/RFP1/B1_tile1_n45_T15.png,images/Halo/B1_tile1_n45_T15.png,images/RFP1_masked/B1_tile1_n45_T15.png,images/Halo_masked/B1_tile1_n45_T15.png,Control
B1_tile2_n105,B1,2,Control,10000ms,T15,15,images/RFP1/B1_tile2_n105_T15.png,images/Halo/B1_tile2_n105_T15.png,images/RFP1_masked/B1_tile2_n105_T15.png,images/Halo_masked/B1_tile2_n105_T15.png,Control
