neuron_id,condition,cell_line,drug,well,tile,stimulation,original_hdf5,num_timepoints,timepoint,timepoint_idx,rfp1_path,halo_path,label_stimulation,label_cell_line,label_timepoint,label_stim_time,label_cell_time,label_cell_stim,label_all,label_6class,class_label,label_binary
C23_tile3_n260,APPV717I,APPV717I,DMSO,C23,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C23/A2screenPlate2_C23_3_260.h5,16,T0,0,images/RFP1/C23_tile3_n260_T0.png,images/Halo/C23_tile3_n260_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
C23_tile3_n3,APPV717I,APPV717I,DMSO,C23,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C23/A2screenPlate2_C23_3_3.h5,16,T0,0,images/RFP1/C23_tile3_n3_T0.png,images/Halo/C23_tile3_n3_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
C23_tile2_n74,APPV717I,APPV717I,DMSO,C23,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C23/A2screenPlate2_C23_2_74.h5,16,T0,0,images/RFP1/C23_tile2_n74_T0.png,images/Halo/C23_tile2_n74_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
C23_tile3_n290,APPV717I,APPV717I,DMSO,C23,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C23/A2screenPlate2_C23_3_290.h5,16,T0,0,images/RFP1/C23_tile3_n290_T0.png,images/Halo/C23_tile3_n290_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
C23_tile3_n219,APPV717I,APPV717I,DMSO,C23,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C23/A2screenPlate2_C23_3_219.h5,16,T0,0,images/RFP1/C23_tile3_n219_T0.png,images/Halo/C23_tile3_n219_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
C23_tile2_n42,APPV717I,APPV717I,DMSO,C23,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C23/A2screenPlate2_C23_2_42.h5,16,T0,0,images/RFP1/C23_tile2_n42_T0.png,images/Halo/C23_tile2_n42_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
C23_tile2_n3,APPV717I,APPV717I,DMSO,C23,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C23/A2screenPlate2_C23_2_3.h5,16,T0,0,images/RFP1/C23_tile2_n3_T0.png,images/Halo/C23_tile2_n3_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
C23_tile3_n11,APPV717I,APPV717I,DMSO,C23,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C23/A2screenPlate2_C23_3_11.h5,16,T0,0,images/RFP1/C23_tile3_n11_T0.png,images/Halo/C23_tile3_n11_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
C23_tile3_n161,APPV717I,APPV717I,DMSO,C23,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C23/A2screenPlate2_C23_3_161.h5,16,T0,0,images/RFP1/C23_tile3_n161_T0.png,images/Halo/C23_tile3_n161_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
C23_tile2_n61,APPV717I,APPV717I,DMSO,C23,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C23/A2screenPlate2_C23_2_61.h5,16,T0,0,images/RFP1/C23_tile2_n61_T0.png,images/Halo/C23_tile2_n61_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
C23_tile2_n73,APPV717I,APPV717I,DMSO,C23,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C23/A2screenPlate2_C23_2_73.h5,16,T0,0,images/RFP1/C23_tile2_n73_T0.png,images/Halo/C23_tile2_n73_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
C23_tile3_n377,APPV717I,APPV717I,DMSO,C23,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C23/A2screenPlate2_C23_3_377.h5,16,T0,0,images/RFP1/C23_tile3_n377_T0.png,images/Halo/C23_tile3_n377_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
C23_tile2_n9,APPV717I,APPV717I,DMSO,C23,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C23/A2screenPlate2_C23_2_9.h5,16,T0,0,images/RFP1/C23_tile2_n9_T0.png,images/Halo/C23_tile2_n9_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
C23_tile2_n154,APPV717I,APPV717I,DMSO,C23,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C23/A2screenPlate2_C23_2_154.h5,16,T0,0,images/RFP1/C23_tile2_n154_T0.png,images/Halo/C23_tile2_n154_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
C23_tile3_n369,APPV717I,APPV717I,DMSO,C23,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C23/A2screenPlate2_C23_3_369.h5,16,T0,0,images/RFP1/C23_tile3_n369_T0.png,images/Halo/C23_tile3_n369_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
C23_tile3_n75,APPV717I,APPV717I,DMSO,C23,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C23/A2screenPlate2_C23_3_75.h5,16,T0,0,images/RFP1/C23_tile3_n75_T0.png,images/Halo/C23_tile3_n75_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
C23_tile2_n187,APPV717I,APPV717I,DMSO,C23,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C23/A2screenPlate2_C23_2_187.h5,16,T0,0,images/RFP1/C23_tile2_n187_T0.png,images/Halo/C23_tile2_n187_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
C23_tile3_n126,APPV717I,APPV717I,DMSO,C23,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C23/A2screenPlate2_C23_3_126.h5,16,T0,0,images/RFP1/C23_tile3_n126_T0.png,images/Halo/C23_tile3_n126_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
C23_tile2_n238,APPV717I,APPV717I,DMSO,C23,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C23/A2screenPlate2_C23_2_238.h5,16,T0,0,images/RFP1/C23_tile2_n238_T0.png,images/Halo/C23_tile2_n238_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
C23_tile2_n171,APPV717I,APPV717I,DMSO,C23,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C23/A2screenPlate2_C23_2_171.h5,16,T0,0,images/RFP1/C23_tile2_n171_T0.png,images/Halo/C23_tile2_n171_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
C23_tile2_n191,APPV717I,APPV717I,DMSO,C23,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C23/A2screenPlate2_C23_2_191.h5,16,T0,0,images/RFP1/C23_tile2_n191_T0.png,images/Halo/C23_tile2_n191_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
C23_tile3_n149,APPV717I,APPV717I,DMSO,C23,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C23/A2screenPlate2_C23_3_149.h5,16,T0,0,images/RFP1/C23_tile3_n149_T0.png,images/Halo/C23_tile3_n149_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
C23_tile3_n145,APPV717I,APPV717I,DMSO,C23,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C23/A2screenPlate2_C23_3_145.h5,16,T0,0,images/RFP1/C23_tile3_n145_T0.png,images/Halo/C23_tile3_n145_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
C23_tile3_n50,APPV717I,APPV717I,DMSO,C23,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C23/A2screenPlate2_C23_3_50.h5,16,T0,0,images/RFP1/C23_tile3_n50_T0.png,images/Halo/C23_tile3_n50_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
C23_tile2_n69,APPV717I,APPV717I,DMSO,C23,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C23/A2screenPlate2_C23_2_69.h5,16,T0,0,images/RFP1/C23_tile2_n69_T0.png,images/Halo/C23_tile2_n69_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
C23_tile3_n315,APPV717I,APPV717I,DMSO,C23,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C23/A2screenPlate2_C23_3_315.h5,16,T0,0,images/RFP1/C23_tile3_n315_T0.png,images/Halo/C23_tile3_n315_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
C23_tile3_n277,APPV717I,APPV717I,DMSO,C23,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C23/A2screenPlate2_C23_3_277.h5,16,T0,0,images/RFP1/C23_tile3_n277_T0.png,images/Halo/C23_tile3_n277_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
C23_tile3_n299,APPV717I,APPV717I,DMSO,C23,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C23/A2screenPlate2_C23_3_299.h5,16,T0,0,images/RFP1/C23_tile3_n299_T0.png,images/Halo/C23_tile3_n299_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
C23_tile3_n27,APPV717I,APPV717I,DMSO,C23,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C23/A2screenPlate2_C23_3_27.h5,16,T0,0,images/RFP1/C23_tile3_n27_T0.png,images/Halo/C23_tile3_n27_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
C23_tile3_n72,APPV717I,APPV717I,DMSO,C23,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C23/A2screenPlate2_C23_3_72.h5,16,T0,0,images/RFP1/C23_tile3_n72_T0.png,images/Halo/C23_tile3_n72_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
C23_tile3_n370,APPV717I,APPV717I,DMSO,C23,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C23/A2screenPlate2_C23_3_370.h5,16,T0,0,images/RFP1/C23_tile3_n370_T0.png,images/Halo/C23_tile3_n370_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
C23_tile2_n34,APPV717I,APPV717I,DMSO,C23,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C23/A2screenPlate2_C23_2_34.h5,16,T0,0,images/RFP1/C23_tile2_n34_T0.png,images/Halo/C23_tile2_n34_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
C23_tile2_n112,APPV717I,APPV717I,DMSO,C23,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C23/A2screenPlate2_C23_2_112.h5,16,T0,0,images/RFP1/C23_tile2_n112_T0.png,images/Halo/C23_tile2_n112_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
C23_tile2_n113,APPV717I,APPV717I,DMSO,C23,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C23/A2screenPlate2_C23_2_113.h5,16,T0,0,images/RFP1/C23_tile2_n113_T0.png,images/Halo/C23_tile2_n113_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
C23_tile2_n260,APPV717I,APPV717I,DMSO,C23,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C23/A2screenPlate2_C23_2_260.h5,16,T0,0,images/RFP1/C23_tile2_n260_T0.png,images/Halo/C23_tile2_n260_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
C23_tile2_n17,APPV717I,APPV717I,DMSO,C23,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C23/A2screenPlate2_C23_2_17.h5,16,T0,0,images/RFP1/C23_tile2_n17_T0.png,images/Halo/C23_tile2_n17_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
C23_tile3_n306,APPV717I,APPV717I,DMSO,C23,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C23/A2screenPlate2_C23_3_306.h5,16,T0,0,images/RFP1/C23_tile3_n306_T0.png,images/Halo/C23_tile3_n306_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
C23_tile3_n314,APPV717I,APPV717I,DMSO,C23,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C23/A2screenPlate2_C23_3_314.h5,16,T0,0,images/RFP1/C23_tile3_n314_T0.png,images/Halo/C23_tile3_n314_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
C23_tile3_n100,APPV717I,APPV717I,DMSO,C23,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C23/A2screenPlate2_C23_3_100.h5,16,T0,0,images/RFP1/C23_tile3_n100_T0.png,images/Halo/C23_tile3_n100_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
C23_tile2_n203,APPV717I,APPV717I,DMSO,C23,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C23/A2screenPlate2_C23_2_203.h5,16,T0,0,images/RFP1/C23_tile2_n203_T0.png,images/Halo/C23_tile2_n203_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
C23_tile3_n127,APPV717I,APPV717I,DMSO,C23,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C23/A2screenPlate2_C23_3_127.h5,16,T0,0,images/RFP1/C23_tile3_n127_T0.png,images/Halo/C23_tile3_n127_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
C23_tile3_n104,APPV717I,APPV717I,DMSO,C23,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C23/A2screenPlate2_C23_3_104.h5,16,T0,0,images/RFP1/C23_tile3_n104_T0.png,images/Halo/C23_tile3_n104_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
C23_tile2_n38,APPV717I,APPV717I,DMSO,C23,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C23/A2screenPlate2_C23_2_38.h5,16,T0,0,images/RFP1/C23_tile2_n38_T0.png,images/Halo/C23_tile2_n38_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
C23_tile3_n141,APPV717I,APPV717I,DMSO,C23,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/C23/A2screenPlate2_C23_3_141.h5,16,T0,0,images/RFP1/C23_tile3_n141_T0.png,images/Halo/C23_tile3_n141_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,Pre-stim_T0,Pre-stim_T0
